SC_backup,BackupCat,backupDescrip
000006602,,"STEEL,GALV;310 MM LG,76 MM W,38 MM D; 80 PER PALLET,(STRAPPED);FOR FIXING OF CABLE SUPPORT BRACKET STOCK CODE 06609 & 06610) IN CONC RETE JOINT PITS STOCK"
000013048,,"STEEL,GALV;1180 MM LG,76 MM W,38 MM D; FOR FIXING OF CABLE SUPPORT BRACKET (STOCK CODE 06609 & 06610) IN CONCRETE JOINT PITS(PIN STOCK CODE 06855);"
002483584,,"VersiCharge, Child, Socket, 7kW, 1Ph   "
002483592,,"VersiCharge, Parent, Socket, 7kW, 1Ph   "
002483618,,"VersiCharge, Parent, Socket, 22kW, 3Ph   "
002483634,,"VersiCharge, Parent, Tethered, 7kW, 1Ph   "
002483659,,"VersiCharge, Parent, Tethered, 22kW, 3Ph   "
002484665,,"Sicharge UC 200, Wall Mount 200A Dispenser, Single Gun HMI & LED  "
002484657,,"Sicharge UC 200, Non-Integrated Charging Station  "
002483733,,"Sicharge D, Power Module Kit, 20kW   "
002483725,,"Sicharge D, High Flex, 160kW, CCS2 & Chademo, Modbus & Noise Level Adjustment  "
002483717,,"Sicharge D, Low Flex, 160kW, CCS2 & Chademo, Modbus & Noise Level Adjustment  "
002483709,,"Sicharge D, High Flex, 160kW, 2 x CCS2, Modbus & Noise Level Adjustment  "
002483691,,"Sicharge D, Low Flex, 160kW, 2 x CCS2, Modbus & Noise Level Adjustment  "
002483683,,"Sicharge CC AC22, Socket, 22kW, LAN   "
002483675,,"Sicharge CC AC22, Socket, 22kW, 4G   "
002486405,,"Siemens VeriCharge, EV Charger Post, Single & Double  "
002483642,,"VersiCharge, Child, Tethered, 22kW, 3Ph   "
002483626,,"VersiCharge, Child, Tethered, 7kW, 1Ph   "
002483600,,"VersiCharge, Child, Socket, 22kW, 3Ph   "
000017889,,TWO COMPONENT; EPOXY ANCHORING COMPOUND; CO-EXTRUDED FORM A;1 X 585 ML DOUBLE CARTRIDGE;C/W 4 SPARE NOZZLES PER PACK; U/W SC17888 FOR TOOL;PACK OF 1;
000015664,,"CHLORHEXIDINE 0.5% IN ALCOHOL 70%;500 ML BOTTLE USED FOR DISINFECTING THE FACE OF MANNEQUINS AFTER CPR ONLY,NOT TO BE USED AS AN ANTISEPTIC FOR CUTS ETC;SHELF LIFE"
000022017,,"Black Rubber, 270 x 155 x 150mm, 10T Capacity, suit Smaller EWP's, 4WD's, Cars, Single & Tandem Axle Trailers & Light Trucks"
000022018,,"Natural Rubber, Large, 290 x 230 x 215mm suit Large Trucks & Trailers with Dia > 17 Inch "
000020630,,CIRCLIP;FOR CHANGEOVER OPERATING ARM; ELC 18 MM X 1.2 MM THK;  
000006118,,COMPRISES 8 PIECES OF FLAT COPPER OF VARIOUS DIMENSIONS;4 OFF M6 X 25 MM LG HEX HD S/S BOLTS & NUTS;8 OFF FLAT S/S WASHERS;4 OFF S/S SPRING WASHERS;
000018278,,BUSBAR SUPPORT CLAMP FIXED;50 MM TUBE; COPPER;SUIT 11 KV LINE PIN & 33 KV LINE POST; 
000018742,,"STEEL GALV,SUIT PIPE 60 MM OD,114 MM MOUNTING CENTRES;PACK OF 1;  "
000015638,,"FOR CABLE;PLASTIC;2 PIECE;2 X 6 MM DIA, 1 X 16 MM DIA & 2 X 10 MM DIA HOLES;FOR USE WITH SLIP-BASE POLES "
000016386,,"Ring Type, Plated Al Body, Bi-Metallic, 4.1-18.9mm Main Conductor, 4.1-13.9mm Tap, u/w Slotted HD Type Operating Stick on Al/Cu Mains With Al/Cu Tap HDBC,"
000006132,,"Ring Type, Copper, 3.2-10.8mm Main Conductor, 3.2-10.8mm Tap Off HDBC, 7/2.75, Hex Die 10.4mm A/F, Cu (P50) (scm)"
002428779,,LARGE WOODEN BLANKET;USED BY LIVE LINE; PACK OF 1;  
002428761,,SMALL WOODEN SIZE BLANKET;USED BY LIVE LINE;PACK OF 1;  
000013208,,"STEEL,STRUCTURAL GDE 250;GALV;65 MM NB TUBE,50 MM W,3 MM THK;C/W M16 X 70 MM LG GALV HEX BOLT & 2 NUTS,& 2 X M16 GALV FLAT RD WASHERS;AS1204;STRAIN-OFF"
000018597,,"STEEL;GALV,HOT DIPPED;STRAIN-OFF CLAMP; 3000 MM LG;110 KV/132 KV LINE TERMINATION STRUCTURE;FABRICATED AS PER DWG LOSTD-CV013-05;"
000021072,,"CLAMP-ON TYPE TRUE RMS:RANGE AC/DC 0.2 TO 400 AMP RMS;0.2 TO 600 V RMS; RESISTANCE 40 K OHMS;AUDIBLE CONTINUITY TEST,POWER 5 W TO 240 KW (K/W,KVA,KVAR);"
000010603,,"INSULATION PIERCING;MAIN 16-95 SQ MM ABC ;TAP 6-35 SQ MM INSULATED COPPER OR ALUMINIUM;C/W YELLOW SHEAR INDICATOR WASHER;C/W 1 BOLT;PACK OF 12,PACK,"
000014253,,"INSULATION PIERCING;MAIN 7-95 SQ MM BARE COPPER;TAP 35-95 SQ MM LV-ABC;C/W 2 BOLTS;BOX OF 10,PACK WEIGHT 2.75 KG; "
000024885,,COMPRESSION TYPE; 120SQ MM CU CABLE TO 13MM EARTH ROD; BAG OF 25 PACK WEIGHT 2.675KG 
000024884,,COMPRESSION TYPE; 95-120 SQMM TO 16-70 SQ MM STRANDED COPPER CABLE; BAG OF 25; PACK WEIGHT 3.25KG 
000178707,,BARE AL;INSULATION PIERCING AL MAIN LIBRA TO PLUTO; TAP 10-35 SQ MM AL XLPE; HARD DRAWN CU PVC DBL BOLT SERV CONNECTOR TO BARE AL MAINS
000024848,,BARE COPPER; INSULATION PIERCING; COPPER MAIN;TAP 10-35 SQ MM AL XLPE; HARD DRAWN CU PVC;MAIN 2 BOLT;TAP 2 BOLT DBL BOLT SERV CONNECTOR TO BARE CU MAINS
000019100,,"BARE CONDUCTOR;BI-METAL BODY;ALUMINIUM MAIN 35-120 SQ MM;TRANSVERSE GROOVED; 1 EYE BOLT;C/W BAIL;PACK OF 30,PACK WEIGHT 7.0 KG;"
000019099,,"BARE CONDUCTOR;COPPER BODY;COPPER MAIN 25-70 SQ MM;TRANSVERSE GROOVED;1 EYE BOLT;C/W BAIL;PACK OF 30,PACK WEIGHT 7.0 KG;"
000016568,,"INSULATION PIERCING;MAIN 16-113 SQ MM BARE COPPER;TAP 6-35 SQ MM AL XLPE/HARD DRAWN CU PVC;MAIN 1 BOLT;TAP 1 BOLT;PACK OF 12,PACK WEIGHT 2.95 KG;"
000016567,,"INSULATION PIERCING;MAIN BARE ALUMINIUM (LIBRA TO PLUTO);TAP 10-35 SQ MM AL XLPE /HARD DRAWN CU PVC;MAIN 1 BOLT;TAP 1 BOLT;PACK OF 12,PACK WEIGHT 1.3 KG;"
000012951,,"BARE CONDUCTOR;HIGH COPPER ALLOY BODY; 70-150 SQ MM;10.7-15.75 MM DIA;1 BOLT; UJ MAN 2.303 SHT 4,O/H TO POLE TERM; PACK OF 20,PACK WEIGHT 10 KG;"
000024886,,U BOLT TYPE; 16-120MM CABLE TO 13MM EARTH ROD; BAG OF 100 PACK WEIGHT 14.1 KG 
000010604,,"INSULATION PIERCING;MAIN 35-95 SQ MM ABC ;TAP 35-95 SQ MM ABC;C/W 1 BOLT; C/W YELLOW SHEAR INDICATOR WASHER; PACK OF 12,PACK WEIGHT 2.0 KG;REFER"
000015858,,11 KV;FILLED JOINT;3 PHASE;SOLDERLESS EARTH MODULE FOR 25 TO 70 SQ MM UNARMOURED PLY CABLES;REFER UJ MAN 2/600;
000015859,,11 KV;FILLED JOINT;3 PHASE;SOLDERLESS EARTH MODULE FOR 95 TO 300 SQ MM UNARMOURED PLY CABLES;REFER UJ MAN 2/600;
000016569,,"IN-LINE HOUSE SERVICE CONNECTOR;BI-METAL IPC ON SERVICE SIDE TO SUIT 6-35 SQ MM LV INSULATED CABLE;NON IPC ON HOUSE SIDE TO SUIT 4-35 SQ MM CU CABLE;PACK OF 10,"
000017734,,INSULATION PIERCING;COPPER;6-50 SQ MM INSULATED;4 TAP;SUBMERSIBLE MULTIPLE SERVICE;4 TAPS;4 SHEARHEAD BOLTS;PACK OF PACK OF 6;NOTE:-THESE ITEMS ARE ONLY TO
000016570,,INSULATION PIERCING;MAIN 6-35 SQ MM INSULATED AL/CU;TAP 4-35 SQ MM BARE; 16 SQ MM NOM 750 MM LG;INTEGRATED EARTH TAIL C/W M10 LUG;MAIN 1 BOLT;TAP 1 BOLT;
000018459,,"INSULATION PIERCING;2 PIECE EXTRUDED ALUMINIUM ALLOY,GDE 1350 - F;100 MM LG; 44 MM OD;C/W 4 SHEAR BOLTS;FOR CONNECTION TO 11 KV CCT (SC 16010);U/W"
000019926,,INSULATION PIERCING;MAIN 16-95 SQ MM INSULATED AL/CU TAP 1.5-6 SQ MM BARE; MAIN 1 BOLT;TAP 1 BOLT; 
000020148,,"IN-LINE BI-METAL SERVICE CONNECTOR;TO SUIT 35-95 SQ MM LV HARD DRAWN CU,35-95 SQ MM SOFT DRAWN CU,35-95 SQ MM AL INSULATED CABLE PACK OF 6,PK WEIGHT 2 KG"
000017247,,"INSULATION PIERCING;MAIN 6-35 SQ MM INSULATED AL/CU;TAP 4-35 SQ MM BARE;10 SQ MM NOM,200 MM LG;INSULATED COPPER TAIL HOUSE SIDE WITH 15 MM EXPOSED"
000017733,,INSULATION PIERCING;COPPER;6-50 SQ MM INSULATED;2 TAP;SUBMERSIBLE MULTIPLE SERVICE;1 PC TO LVABC;2 TAPS;2 SHEARHEAD BOLTS;PACK OF 12;NOTE:-THESE ITEMS ARE
000016535,,FOR CLEANING LIVE LINE INSULATING BARRIERS;5 GALLON DRUM;  
000016850,,"ELECTRICAL EQUIPMENT;NON-FLAMMABLE (NF) PRECISION ELECTRONIC CLEANING SOLUTION & PLASTIC FRIENDLY CONTACT CLEANER 2000; 400 G PRESSURE PACK,PACK OF 6;REPLACES"
000024897,,"NDI65 HEAVY DUTY WATER-SOLUBLE; 10 L; BIODEGRADABLE CLEANER/DEGREASER; USED FOR LIVE LINE CLEANING; FOR CLEANING GREASE, DIRT, DUST, OIL, CARBON, MILDEW"
000004015,,"LIQUID;125 G CONTAINER,CARTON OF 12, PACK WEIGHT 2.1 KG;TO BE HUNG IN CISTERNS; "
000004036,,"POWDER;750 G BOTTLE,CARTON OF 12, PACK WEIGHT 11.2 KG;  "
000016851,,"FOR CLEANING BATTERY TERMINALS & CONNECTIONS;PENETRATES,LOOSENS & NEUTRALISES ALL ACID CORROSION DEPOSITS; 300 GRAM PRESSURE PACK CAN;PACK OF 6;"
000021741,,BOOM WASH CONCENTRATE;DILUTE 3 TO 5 PARTS WATER;FOR USE ON EWP'S;5 GALLON BOTTLE; 
000023821,,CRC BRAKLEEN SPRAY CAN; NECESSARY FOR  CLEANING PARTS TO CHECK FOR OIL LEAKS; 500ML CAN; 
000021737,,NON RESIDUAL SOLVENT DEGREASER;CLEAR LIQUID;SOLVENT CABLE DEGREASER FOR USE ON EHV;1 L BOTTLE; 
000017145,,"INDUSTRIAL DEGREASER;DEGREASER,DETERGENT ,BIODEGRADABLE,HYDROCARBON RELEASE;4 L BOTTLE;USED BY SUBSTATIONS FOR WASHING DOWN TRANSFORMERS AFTER REPAIR;"
000020239,,CT-18;VEHICLE CLEANING AGENT;VISCOUS OPAQUE GREEN LIQUID;SLIGHT ODOUR; SOLUBLE;20 L DRUM; 
000016115,,FORGED STEEL;GALV;70 KN MIN FAILING LOAD ;FOR USE WITH BALL & SOCKET INSULATORS;  
002442432,,FORGED STEEL;GALV;BALL CLEVIS EXTENSION; 160 KN;M20 BALL;250 MM EXTENSION;BAGS OF 10; 
000020062,,FORGED STEEL;GALV;BALL END TO Y CLEVIS; 120 KN;M20 BOLT;U/W 132 KV LINE POST INSULATORS TO SOCKET CLEVIS TO AGSU OR SUSPENSION CLAMP;
000018942,,FORGED STEEL;GALV;120 KN MIN FAILING LOAD;U/W BALL & SOCKET INSULATORS; ROUND PIN BOLT STYLE; 
000019458,,"FORGED STEEL;GALV;160 KN MIN FAILING LOAD;TWISTED;U/W BALL & SOCKET INSULATORS;PACK OF 10,PACK WEIGHT 11 KG;"
000018941,,"FORGED STEEL;GALV;120 KN MIN FAILING LOAD;U/W BALL & SOCKET INSULATORS; PACK OF 10,PACK WEIGHT 14 KG; "
000021066,,FORGED STEEL;GALV;160 KN MIN FAILING LOAD;U/W BALL & SOCKET INSULATORS; PACK OF 10; 
000019486,,FORGED STEEL;GALV;160 KN MIN FAILING LOAD;250 MM EXT;U/W 125 KN & 160 KN B & S INSULATORS; 
000006297,,"STEEL;GALV;186 MM LG,40 MM W;C/W HEX BOLT WITH 2 HEX NUTS;BUNDLE OF 25, PACK WEIGHT 25 KG;FOR U/W 11/33 KV SUSPENSION CONCRETE;"
000021822,,TO SUIT SC10604 END CAP RUBBER BOOT SEAL;  
000019491,,"S/S SPRING CLIP;U/W SC19490 SPACER, SPRING TENSION;BAGS OF 100, PACK WEIGHT 2 KG PER BAG; "
000018148,,"3 WAY,2 X OPGW,1 X U/G OVERHEAD 24 SM FIBRE JOINT;C/W 2 X 12 FIBRE SPLICE TRAY ;2 X OPGW CABLE GLAND;1 X POLE MTG BRACKET;"
000002778,,SHEET;AL OX-P180-CL;230 MM W;280 MM LG; METALITE CLOTH;BOX OF 50;  
000002827,,ROLL;AL OX 60 GRIT;25 MM W;50 M LG; PACK OF 1;  
000002828,,ROLL;AL OX 240 GRIT;25 MM W;50 M LG; PACK OF 1;  
000003745,,"BEIGE;1.5 M W,1 M LG; TO BE CUT INTO 1 M LENGTHS;  "
000032950,,GEAR; CLUTCH; FOR 11 KV CB; TYPE VK; C00916; NULEC/ TOSHIBA;
000001944,,"DUSTCOAT STYLE;ALL COTTON;GREY; SIZE 5,(97R);ABOVE KNEE,LG SLEEVE; BUTTON CLOSURE;2 SIDE POCKETS & 1 PENCIL POCKET;"
000014680,,"2154 Grey, Water Based, 20L Drum, for use on Pole Platforms  "
000015383,,"AEROSOL PACK SPRAY APPLICATION;400 G SPRAYCAN;CARTON OF 6, Grey ;FOR USE ON COLD SURFACES ONLY; White Knight Rust Guard"
000018215,,PLASTIC;PIT EXTENSION P6;U/W P6 PIT; REFER STOCK CODE 18079 FOR PIT;  
000025426,,SERIAL;ROCKETPORT INFINITY;PCI;  16 PORT RS-232 U/W SC25427 OR SC25428 PATCH PANELS; *NOT COMPATIBLE WITH OLD SC21218 NOR SC 21219*; ESD-SENSITIVE ELECTRONIC
000018218,,"SC-SUPERSOLVE;LIQUID;POWERFUL ALL- PURPOSE INDUSTRIAL SOLVENT;BIODEGRADABLE ,MANUFACTURED FROM PLANT SOURCES;USE TO REMOVE OIL,GREASE,TAR,GRAFFITI;5 L BT;"
000018406,,"POWER CLEAN;DEGREASING DETERGENT; MILDLY ALAKLINE;LOW FOAMING;WATER BASED; ORGANIC SOLVENT;USED TO REMOVE FATS, GREASES,PETROLEUM OILS & SOLVENTS,IN"
000013259,,"RUBBER BASE;300 MM LG,60 MM W,4 MM THK, STRIP;HEAT ACTIVATED;PACK SIZE 120;  "
000019730,,975MM LG;4 BOLT 350 PCD;SUPPORTS MINOR ROAD DECORATIVE POLES WITH NOSTALGIA TYPE1 & 2 LUMINAIRES;40 MM DIA SOCKET ENTRY;M20 THREADED UPVC CONDUIT
000022400,,1500 MM LG;4 BOLT 350 PCD;SUPPORTS MINOR ROAD DECORATIVE POLES WITH NOSTALGIA TYPE 1 & 2 LUMINAIRES;UPVC CONDUIT;W/-40 MM DIA SOCKET ENTRY;USED
000022399,,1200 MM LG;4 BOLT 350 PCD;SUPPORTS MINOR ROAD DECORATIVE POLES WITH NOSTALGIA TYPE 1 & 2 LUMINAIRES;40 MM DIA SOCKET ENTRY;M20 THREADED BOLTS;
000021256,,1200 MM LG X 500 MM W X 150 MM H;4 X RECESSED N12 BARS FOR LIFTING & HOLD DOWN;F62 REINFORCING MESH + 2 X N12 BARS;PACK OF 4;PALLET WEIGHT 960 KG;
000021255,,400 MM LG X 500 M M W X  100 MM H;4 X RECESSED N12 BARS FOR LIFING & HOLD DOWN;F62 REINFORCING MESH + 2 X N12 BARS;PACK OF 12;PALLET WEIGHT 600 KG;
000019782,,975MM LG;SUPPORTS MINOR ROAD POLE; 40 MM DIA UPVC CONDUIT SOCKET ENTRY;3 X M20 THREADED BAR BOLTS ON 187 MM PCD;C/W 2 NUTS & 2 WASHERS PER THD SECT OF LEG;
000019960,,"GDE 32 CONCRETE SLAB;1700 MM W X 2000 MM LG X 100 MM THK;U/W UNIVERSAL CULVERT SC19959;USED IN POOR SOIL CONDITIONS; PACK OF 1,PALLET WEIGHT 850 KG;"
000019783,,2300 MM LG;SUPPORTS MAJOR ROAD POLE; 40 MM DIA UPVC CONDUIT SOCKET ENTRY;4  X M24 THREADED BAR BOLTS ON 350 MM PCD;C/W 2 NUTS & 2 WASHERS PER THD SECT OF LEG;
000021254,,"950 MM LG X 500 MM W X 100 MM H;4 X RECESSED N12 BARS FOR LIFTING & HOLD DOWN;F62 REINFORCING MESH + 2 X N12 BARS;PACK OF 6,PALLET WEIGHT 780 KG;"
002479517,,"4-Hole Pad Tee, Al, 50mm Main Run Pipe to 50mm Center Palm Pad c/w 4 x 14mm Holes "
002479509,,"Bus Support, Slip/Rigid Fit, Al, 50mm Pipe to 3"" Bolt Circle, Horizontal  "
002479533,,"Bus to Pad Expansion Terminal, w/Guide, Al, 50mm Pipe to Center Formed 4-Hole # 5 Pad "
002479541,,"Bus to Pad Expansion Terminal, w/Guide, Al, 50mm Pipe to Center Formed 4-Hole # 5 Pad c/w Earth Stirrup "
002479558,,"Elbow Coupler, Al, 90 Deg, 50mm Pipe   "
000017404,,"Splice for ABB SLBM, Connecting of 2 x 240mm2 Cables (max), Set of 3  "
002479525,,"Tee, Al, 90 Deg, 50mm Main Run Pipe to 50mm Pipe Tap  "
000015722,,4 PIN FEMALE CONNECTOR;PANEL MTG;FOR USE WITH REMOTE CONTROL EXTENSION STATION; FOR PMR'S & CB'S;PACK OF 1; 
000023312,,"CONNECTOR, POLE CROSS; SAK6N; LINK FOR MODULAR TERMINAL; PRE-ASSEMBLED; POLES-10; COMPATIBLE WITH GRAIL AND DIN RAIL;"
000006507,,"NEUTRAL;TINNED;FLAT COPPER BAR;65 MM LG, 25.4 MM W,4.76 MM THK;CONNECTING NEUTRALS IN 3 WAY URD SERVICE PILLARS,UJ MANUAL 1.104D & 1.107D;"
000006508,,"PHASE;FLAT ALUMINIUM BAR;80 MM LG, 40 MM W,6 MM THK;415 V,400 A;2 X 13 MM DIA BOLT HOLES;100 PER BAG;PACK WEIGHT 5.5 KG;FOR CONNECTING PHASES IN 3 WAY"
000010488,,"SURGE DIVERTER CONNECTION;COPPER, HARD DRAWN;25 MM W,100 MM LG; 2 HOLES 13 & 11 MM DIA;BAG OF 100, PACK WEIGHT 6.0 KG;U/W LV SURGE"
000010487,,"SURGE DIVERTER CONNECTION;COPPER, HARD DRAWN;25 MM W,75 MM LG;;2 X 11 MM DIA HOLES;BAG OF 50,PACK WEIGHT 3 KG; SURGE FOR U/W LV DIVERTER TO EARTH"
000010381,,SURGE DIVERTER CONNECTION & OPERATIONAL EARTH ATTACHMENT;TWISTED & TINNED COPPER BAR;25 MM X 6 MM;BAG OF 10;U/W 11 KV HEAT SHRINK POLE TERMINATIONS;UJ MANUAL
000010489,,"SURGE DIVERTER CONNECTION;COPPER, HARD DRAWN;40 MM W,100 MM LG; 2 HOLES 12 & 18 MM DIA;FOR U/W LV SURGE DIVERTER TO TRANSFORMER BUSHING PALM;"
000018206,,7 HOLE NEUTRAL LINK;500 V;165 AMP; PACK OF 1;  
000018028,,7 HOLE NEUTRAL LINK;BLACK PLASTIC COVER; C/W INSULATED STANDOFF;PACK OF 1;  
000016033,,HIGH VOLTAGE ISOLATION LINK;15 KV TEST; 4 WAY WITH LINKS & COVERS;AUSTEL APPROVED; 
000022948,,FOR 11 KV ERGON UG TRIPLEX JOINT CONNECTOR;BRASS;SUIT 16-70 SQ MM COPPER SCREEN WIRES;C/W 2 X SHEAR SCREWS CONNECTORS;USE AS ADDITIONAL
000012078,,"PLUG,FEMALE,TELEPHONE;PLASTIC;IVORY; TERMINATES STD 4 CORE TELEPHONE CABLE; USED IN MINI-SACS EQUIPMENT;PACK OF 50; "
000021371,,"33 KV;DEADBREAK ELBOW TYPE;TO SUIT 33 KV ,50 SQ MM SINGLE CORE XLPE CABLE;C/W 1 X TEE CONNECTOR-400BT/G,1 X CABLE REDUCER-411 CA-22,1 X CLAMPING SCREW-"
000022166,,"33 KV;GIS CABLE TERMINATION;TYPE 2 PLUG- IN CONNECTOR;SUIT 185 SQ MM STRANDED CU XLPE/LY/HDPE;3 PHASE KIT;PACK OF 1, PACK WEIGHT 10.5 KG;"
000025360,,33 KV;DEAD BREAK ELBOW TERMINATION; BOLTED TYPE 2 (630 AMP); 95 SQ MM CSA; 28.9MM-40MM DIA OVER INSULATION;NO EARTH U/W SKID SUBS;  CB 36-630 ELBOWS;
000025361,,33 KV;DEAD BREAK ELBOW TERMINATION; BOLTED TYPE 1 (630AMP); 95 SQ MM CSA; 28.9MM-40MM DIA OVER INSULATION; EARTHS CONNECTED; U/W SKID SUBSTATIONS;
000025365,,"11 KV;DEAD BREAK ELBOW TERMINATION; BOLTED TYPE C1 (630 AMP); 95SQMM CSA; 28.9MM-40MM DIA OVER INSULATION; U/W SKID SUBS; 3 PHASE KIT, 1 KIT = 3 X TERM"
000025364,,"11KV;DEAD BREAK ELBOW TERMINATION; BOLTED TYPE C2; 300SQMM CSA; 28.9MM-40MM DIA OVER INSULATION; NO EARTHS; U/W SKID SUBS; 3 PHASE KIT, 1 KIT = 3 TERMINATION"
000025363,,"11KV;DEAD BREAK ELBOW TERMINATION; BOLTED TYPE C2; 300SQMM CSA;28.9MM-40MM DIA OVER INSULATION; EARTHS CONNECTED; U/W SKID SUBS; 3 PHASE KIT, 1 KIT ="
000025362,,"11KV; DEAD BREAK ELBOW TERMINATION; BOLTED TYPE C2; 300SQMM CSA;28.9MM-40MM DIA OVER INSULATION; EARTHS CONNECTED; U/W SKID SUBS; 3 PHASE KIT, 1 KIT ="
000025079,,"Mini Hub to MK10H Swap Cable, 600V Rated Cable Constructed from Molex to RJ45, Blue Boot fitted to RJ45 to Indicate Unique Cable, 400mm, CAT5 Cable does not"
000024944,,Smart Hub Y-Cable option; black CAT5E plus RJ45*3; length 65mm x 70mm x 275mm; 600v Y-Cable; AWG26 c/w LSZH external sheath;
000022284,,33 KV;GIS CABLE TERMINATION;TYPE 2 PLUG- IN CONNECTOR;SUIT 95 SQ MM STRANDED CU XLPE/CWS/HDPE;3 PHASE KIT; 
000022283,,33 KV;GIS CABLE TERMINATION;TYPE 2 PLUG- IN CONNECTOR;SUIT 50 SQ MM STRANDED AL XLPE/CWS/HDPE;3 PHASE KIT; 
000022168,,33 KV;DEAD BREAK ELBOW TERMINATION; BOLTED DIN TYPE C (630 AMP);200 KV BIL; 35 SQ MM-95 SQ MM CSA;22.4 MM-33.6 MM DIA OVER INSULATION;C/W MECHANICAL
000022167,,33 KV;DEAD BREAK ELBOW TERMINATION; 200 KV BIL;BOLTED DIN TYPE C 9630 AMP); 150-240 SQ MM CSA;28.9 MM -40 MM DIA OVER INSULATION;C/W MECHANICAL SHEAR
000017368,,"FIBRE OPTIC;DUPLEX;FOR USE WITH DUPLEX POLYMER FIBRE OPTIC CABLE STOCK CODE 17367 & POLISHING KIT STOCK CODE 17369, 2 POLISHING KITS PER 25 CONNECTORS REQD;"
000018096,,11 KV;DEADBREAK ELBOW;TO SUIT 33 KV 95 SQ MM SINGLE CORE CU XLPE;  
000018097,,33 KV;DEADBREAK ELBOW;TO SUIT 33 KV 95 SQ MM SINGLE CORE CU XLPE;  
000011163,,HORIZONTAL BUS CONNECTION TO NZ INSULATOR O/DOOR TERMINATION FOR 33 KV 400 SQ MM COPPER SINGLE CORE PLYPVC CABLE;FLEXIBLE STIRRUP;38 MM OD TINNED
000011433,,COMPRESSION TYPE;COPPER;95-120 SQ MM COPPER CONDUCTOR TO 50-120 SQ MM (13-15 MM) EARTH ROD;BOX OF 3;USE BURNDY DIE SET CAT NO.U-997;
000012953,,"COMPRESSION TYPE;COPPER;50 - 70 SQ MM STRANDED CABLE;50 - 70 SQ MM STRANDED CABLE;BAG OF 50,PACK WEIGHT 3.25 KG;FOR EARTH GRIDS;USE DIE STOCK CODE 15126;"
000018727,,COMPRESSION TYPE;COPPER;70-120 MM RUN TO 10-70 MM TAP;FOR EARTH GRIDS; PACK OF 1;REFER SC11429 FOR DIE; 
000017744,,"COMPRESSION TYPE ""C"" CONNECTOR;16 SQ MM;   "
000022046,,240 SQ MM;COPPER SWITCHGEAR CONNECTOR ;11 KV;HAZEMEYER SWITCHGEAR CRIMPED CONNECTOR (UNTINNED);LUG IS MACHINED TO FIT 12 MM STUD SWITCHGEAR STEM;C/W
000178855,,HAZEMEYER CONVERSION KIT; INCLUDES 3 X SICON 50/240 LUGS; 3 X 12.7MM CU ROD (94MM); 3 X HAZEMEYER CLAMPING COLLAR (2 SCREW) PACKAGED AS SET; WT 500G EA
000020849,,INSULATION PIERCING CONNECTOR;FOR 16-95 SQ MM ALUMINIUM OR COPPER CABLES; INCORPORATING A SEALABLE TEST POINT; FOR USE ON LV DISTRIBUTION SYSTEMS;
000002975,,CONTACT REACTOR BOTTOM FOR C.P. TAP CHANGERS & REGULATORS;  
000002976,,CONTACT REACTOR TOP FOR C.P. TAP CHANGER & REGULATORS;  
000021242,,SWITCH CONTACT;FOR ABB SDAF RMU'S;   
000022592,,CONTACT AUXILIARY SIDE MOUNT BLOCK FOR SC22560;AUXILIARY CONTACT BLOCK 1NO-1NC CONTACT;SUBSTN ACO BOARDS; DWG-CMAST-SC189-01;AMT H;
000022593,,CONTACT AUXILIARY TOP MOUNT BLOCK FOR SC22560;AUXILIARY CONTACT BLOCK 2NO-2NC CONTACTS;SUBSTN ACO BOARDS; DWG-CMAST-189-01;AMT H;
000015704,,"TP X 2;660 NOM V,AC3 RATING AT 415 V - 75 KW;415 V AC COILS;SUPPLIED ASSEMBLED & WIRED AS PER DWG CCSTD-EQ002-01;MTG PLATE SUPPLIED BY ENERGEX PANEL WORKSHOP"
000005514,,"MERCURY VAPOUR;400 W MERCURY VAPOUR; 250V;C/W CHOKE, CAPACITOR;BLOCKING INDUCTOR;NEMA PE BASE & TERMINAL BLOCK;FITTED W/20  AMP 10 KA MINIATURE"
000012424,,"SODIUM VAPOUR HP;250 W;250 V;INCL CHOKE, IGNITOR, CAPACITOR;BLOCKING INDUCTOR; NEMA PE BASE & TERMINAL BLOCK;FITTED W/20 AMP 10 KA MINIATURE CIRCUIT"
000012425,,"SODIUM VAPOUR HP;400 W;250 V;INCL CHOKE, IGNITOR,CAPACITOR;BLOCKING INDUCTOR; NEMA PE BASE & TERMINAL BLOCK;FITTED W/20 AMP 10  KA MINIATURE CIRCUIT"
000012423,,"SODIUM VAPOUR HP;150 W;250 V;INCL CHOKE, IGNITOR,CAPACITOR;BLOCKING INDUCTOR; NEMA PE BASE & TERMINAL BLOCK;FITTED W/20 AMP 10 KA MINIATURE CIRCUIT"
000015961,,MODULAR INTERFACE FOR CIRCUIT BREAKER CONTROL;32 V OR 110 V DC;RAIL MTG G32 OR TH35 RAIL;FOR USE WITH MINISACS - 24 V DC I/O RATING;MODEL MICC1;
000016038,,"MODULAR TRIP RELAY ASSEMBLY;RAIL MTG G32 OR TH35;FOR USE AS TRIP FOLLOWER MODULE WHEN AUX OUTPUT REQD;USE 24,32 OR 110 V DC RELAYS,STOCK CODES 7371,7368, OR"
000019180,,"CONTROL & PROTECTION MODULE,VERSION 5; FOR NU-LEC RECLOSERS/SECTIONALISERS & LOAD BREAK SWITCHES; "
